StartTime,Flgs,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,TotPkts,TotBytes,State
08:10:58.541259, e s      ,6,10.32.92.5,23088,   ->,172.10.0.6,1984,6,388,REQ
08:11:03.150686, e        ,2054,10.32.92.5,,  who,10.32.92.1,,4,240,CON
08:11:14.399142, e s      ,6,10.32.92.2,3679,   ->,172.23.0.5,1984,6,372,REQ
08:11:37.587278, e s      ,6,10.32.92.2,3681,   ->,172.23.0.5,1984,6,372,REQ
08:11:39.651928, e        ,2054,10.32.92.5,,  who,10.32.92.4,,152,9120,RSP
08:11:43.073603, M        ,2054,10.32.92.10,,  who,10.32.92.1,,14,840,CON
08:11:43.073779, e s      ,6,10.32.92.10,60977,   ->,172.10.0.6,1984,6,388,REQ
08:11:52.965227, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,24,2208,INT
08:11:59.681984, e s      ,6,10.32.92.2,3683,   ->,172.23.0.5,1984,6,372,REQ
08:12:05.090001, e s      ,6,10.32.92.10,60979,   ->,172.10.0.6,1984,6,388,REQ
08:12:21.885961, e s      ,6,10.32.92.2,3685,   ->,172.23.0.5,1984,6,372,REQ
08:12:27.090802, e s      ,6,10.32.92.10,60981,   ->,172.10.0.6,1984,6,388,REQ
08:12:31.825051, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:12:43.870979, e s      ,6,10.32.92.2,3687,   ->,172.23.0.5,1984,6,372,REQ
08:12:49.122894, e s      ,6,10.32.92.10,60983,   ->,172.10.0.6,1984,6,388,REQ
08:13:00.951896, M        ,2054,10.32.92.5,,  who,10.32.92.1,,14,840,CON
08:13:00.952099, e s      ,6,10.32.92.5,23090,   ->,172.10.0.6,1984,6,388,REQ
08:13:06.154933, e        ,2054,10.32.92.5,,  who,10.32.92.4,,152,9120,RSP
08:13:06.184331, e s      ,6,10.32.92.2,3689,   ->,172.23.0.5,1984,6,372,REQ
08:13:11.201606, e s      ,6,10.32.92.10,60985,   ->,172.10.0.6,1984,6,388,REQ
08:13:15.826788, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:13:19.218280, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,24,2208,INT
08:13:23.030674, e s      ,6,10.32.92.5,23092,   ->,172.10.0.6,1984,6,388,REQ
08:13:33.343090, e s      ,6,10.32.92.10,60987,   ->,172.10.0.6,1984,6,388,REQ
08:13:39.092125, e        ,17,10.32.92.2,138,   ->,10.255.255.255,138,8,1968,INT
08:13:40.344126, e        ,17,10.32.92.10,55205,   ->,224.0.0.252,5355,16,1056,INT
08:13:40.655953, e        ,17,10.32.92.10,137,   ->,10.255.255.255,137,48,4416,INT
08:13:42.906495, e        ,17,10.32.92.10,51628,   ->,224.0.0.252,5355,16,1056,INT
08:13:45.109723, e s      ,6,10.32.92.5,23094,   ->,172.10.0.6,1984,6,388,REQ
08:13:49.656408, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:13:55.343819, e s      ,6,10.32.92.10,60989,   ->,172.10.0.6,1984,6,388,REQ
08:14:00.328114, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:14:07.188869, e s      ,6,10.32.92.5,23096,   ->,172.10.0.6,1984,6,388,REQ
08:14:17.391402, e s      ,6,10.32.92.10,60991,   ->,172.10.0.6,1984,6,388,REQ
08:14:23.679506, e        ,17,10.32.92.5,138,   ->,10.255.255.255,138,8,1944,INT
08:14:29.580696, e s      ,6,10.32.92.5,23098,   ->,172.10.0.6,1984,6,388,REQ
08:14:32.157934, e        ,2054,10.32.92.5,,  who,10.32.92.4,,152,9120,RSP
08:14:34.158087, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:14:39.486043, e s      ,6,10.32.92.10,60993,   ->,172.10.0.6,1984,6,388,REQ
08:14:44.329647, e        ,2054,10.32.92.10,,  who,10.32.92.1,,4,240,CON
08:14:45.471448, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,24,2208,INT
08:14:51.596400, e s      ,6,10.32.92.5,23100,   ->,172.10.0.6,1984,6,388,REQ
08:15:13.675406, e s      ,6,10.32.92.5,23102,   ->,172.10.0.6,1984,6,388,REQ
08:15:18.659488, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:15:30.345695, M        ,2054,10.32.92.2,,  who,10.32.92.1,,10,600,CON
08:15:30.345921, e s      ,6,10.32.92.2,3691,   ->,172.23.0.5,1984,6,372,REQ
08:15:35.800893, e s      ,6,10.32.92.5,23104,   ->,172.10.0.6,1984,6,388,REQ
08:15:52.440034, e s      ,6,10.32.92.2,3693,   ->,172.23.0.5,1984,6,372,REQ
08:15:57.864241, e s      ,6,10.32.92.5,23106,   ->,172.10.0.6,1984,6,388,REQ
08:15:58.660956, e        ,2054,10.32.92.5,,  who,10.32.92.4,,152,9120,RSP
08:16:02.661197, e        ,2054,10.32.92.5,,  who,10.32.92.1,,4,240,CON
08:16:11.724321, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,24,2208,INT
08:16:14.425219, e s      ,6,10.32.92.2,3695,   ->,172.23.0.5,1984,6,372,REQ
08:16:37.504107, e s      ,6,10.32.92.2,3697,   ->,172.23.0.5,1984,6,372,REQ
08:16:42.881081, M        ,2054,10.32.92.10,,  who,10.32.92.1,,14,840,CON
08:16:42.881283, e s      ,6,10.32.92.10,60995,   ->,172.10.0.6,1984,6,388,REQ
08:16:59.598587, e s      ,6,10.32.92.2,3699,   ->,172.23.0.5,1984,6,372,REQ
08:17:04.959901, e s      ,6,10.32.92.10,60997,   ->,172.10.0.6,1984,6,388,REQ
08:17:21.693312, e s      ,6,10.32.92.2,3701,   ->,172.23.0.5,1984,6,372,REQ
08:17:24.663994, e        ,2054,10.32.92.5,,  who,10.32.92.4,,208,12480,RSP
08:17:27.023157, e s      ,6,10.32.92.10,60999,   ->,172.10.0.6,1984,6,388,REQ
08:17:31.835499, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:17:37.977202, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,72,6624,INT
08:17:44.006404, e s      ,6,10.32.92.2,3703,   ->,172.23.0.5,1984,6,372,REQ
08:17:47.915263, e        ,17,10.32.92.5,59036,   ->,224.0.0.252,5355,16,1056,INT
08:17:49.102079, e s      ,6,10.32.92.10,61001,   ->,172.10.0.6,1984,6,388,REQ
08:17:55.165109, e        ,2054,10.32.92.5,,  who,10.32.92.4,,40,2400,RSP
08:18:01.571808, M        ,2054,10.32.92.5,,  who,10.32.92.1,,14,840,CON
08:18:01.572018, e s      ,6,10.32.92.5,23108,   ->,172.10.0.6,1984,6,388,REQ
08:18:02.478432, e        ,17,10.32.92.5,56909,   ->,224.0.0.252,5355,16,1056,INT
08:18:06.210404, e s      ,6,10.32.92.2,3705,   ->,172.23.0.5,1984,6,372,REQ
08:18:11.133975, e s      ,6,10.32.92.10,61003,   ->,172.10.0.6,1984,6,388,REQ
08:18:15.837057, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:18:23.587954, e s      ,6,10.32.92.5,23110,   ->,172.10.0.6,1984,6,388,REQ
08:18:33.244169, e s      ,6,10.32.92.10,61005,   ->,172.10.0.6,1984,6,388,REQ
08:18:45.588822, e s      ,6,10.32.92.5,23112,   ->,172.10.0.6,1984,6,388,REQ
08:18:50.166905, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:18:52.230795, e        ,2054,10.32.92.5,,  who,10.32.92.4,,144,8640,RSP
08:18:55.276095, e s      ,6,10.32.92.10,61007,   ->,172.10.0.6,1984,6,388,REQ
08:18:59.838569, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:19:04.230401, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,24,2208,INT
08:19:07.620969, e s      ,6,10.32.92.5,23114,   ->,172.10.0.6,1984,6,388,REQ
08:19:17.370815, e s      ,6,10.32.92.10,61009,   ->,172.10.0.6,1984,6,388,REQ
08:19:30.012262, e s      ,6,10.32.92.5,23116,   ->,172.10.0.6,1984,6,388,REQ
08:19:34.668466, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:19:39.465241, e s      ,6,10.32.92.10,61011,   ->,172.10.0.6,1984,6,388,REQ
08:19:44.340145, e        ,2054,10.32.92.10,,  who,10.32.92.1,,4,240,CON
08:19:52.091558, e s      ,6,10.32.92.5,23118,   ->,172.10.0.6,1984,6,388,REQ
08:20:14.091845, e s      ,6,10.32.92.5,23120,   ->,172.10.0.6,1984,6,388,REQ
08:20:17.169980, e        ,2054,10.32.92.5,,  who,10.32.92.4,,152,9120,RSP
08:20:18.670039, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:20:30.371639, M        ,2054,10.32.92.2,,  who,10.32.92.1,,10,600,CON
08:20:30.371847, e s      ,6,10.32.92.2,3707,   ->,172.23.0.5,1984,6,372,REQ
08:20:30.545873, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,24,2208,INT
08:20:36.139582, e s      ,6,10.32.92.5,23122,   ->,172.10.0.6,1984,6,388,REQ
08:20:52.466155, e s      ,6,10.32.92.2,3709,   ->,172.23.0.5,1984,6,372,REQ
08:20:58.234181, e s      ,6,10.32.92.5,23124,   ->,172.10.0.6,1984,6,388,REQ
08:21:03.171632, e        ,2054,10.32.92.5,,  who,10.32.92.1,,4,240,CON
08:21:10.514019, e        ,17,10.32.92.2,138,   ->,10.255.255.255,138,8,1944,INT
08:21:14.560595, e s      ,6,10.32.92.2,3711,   ->,172.23.0.5,1984,6,372,REQ
08:21:37.748942, e s      ,6,10.32.92.2,3713,   ->,172.23.0.5,1984,6,372,REQ
08:21:42.844596, M        ,2054,10.32.92.10,,  who,10.32.92.1,,14,840,CON
08:21:42.844818, e s      ,6,10.32.92.10,61013,   ->,172.10.0.6,1984,6,388,REQ
08:21:43.673067, e        ,2054,10.32.92.5,,  who,10.32.92.4,,152,9120,RSP
08:21:56.798794, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,24,2208,INT
08:21:59.734071, e s      ,6,10.32.92.2,3715,   ->,172.23.0.5,1984,6,372,REQ
08:22:04.923575, e s      ,6,10.32.92.10,61015,   ->,172.10.0.6,1984,6,388,REQ
08:22:21.719265, e s      ,6,10.32.92.2,3717,   ->,172.23.0.5,1984,6,372,REQ
08:22:27.002441, e s      ,6,10.32.92.10,61017,   ->,172.10.0.6,1984,6,388,REQ
08:22:31.846039, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:22:43.704447, e s      ,6,10.32.92.2,3719,   ->,172.23.0.5,1984,6,372,REQ
08:22:49.034316, e s      ,6,10.32.92.10,61019,   ->,172.10.0.6,1984,6,388,REQ
08:23:01.629095, M        ,2054,10.32.92.5,,  who,10.32.92.1,,14,840,CON
08:23:01.629308, e s      ,6,10.32.92.5,23126,   ->,172.10.0.6,1984,6,388,REQ
08:23:06.017707, e s      ,6,10.32.92.2,3721,   ->,172.23.0.5,1984,6,372,REQ
08:23:10.176037, e        ,2054,10.32.92.5,,  who,10.32.92.4,,176,10560,RSP
08:23:11.113263, e s      ,6,10.32.92.10,61021,   ->,172.10.0.6,1984,6,388,REQ
08:23:15.847566, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:23:23.192433, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,48,4416,INT
08:23:23.707793, e s      ,6,10.32.92.5,23128,   ->,172.10.0.6,1984,6,388,REQ
08:23:33.238933, e s      ,6,10.32.92.10,61023,   ->,172.10.0.6,1984,6,388,REQ
08:23:42.755454, e        ,2054,10.32.92.5,,  who,10.32.92.4,,24,1440,RSP
08:23:45.771218, e s      ,6,10.32.92.5,23130,   ->,172.10.0.6,1984,6,388,REQ
08:23:50.677444, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:23:55.286649, e s      ,6,10.32.92.10,61025,   ->,172.10.0.6,1984,6,388,REQ
08:23:59.849151, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:24:07.850148, e s      ,6,10.32.92.5,23132,   ->,172.10.0.6,1984,6,388,REQ
08:24:17.381174, e s      ,6,10.32.92.10,61027,   ->,172.10.0.6,1984,6,388,REQ
08:24:30.179020, e s      ,6,10.32.92.5,23134,   ->,172.10.0.6,1984,6,388,REQ
08:24:35.179000, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:24:37.446004, e        ,2054,10.32.92.5,,  who,10.32.92.4,,144,8640,RSP
08:24:39.475676, e s      ,6,10.32.92.10,61029,   ->,172.10.0.6,1984,6,388,REQ
08:24:44.350607, e        ,2054,10.32.92.10,,  who,10.32.92.1,,4,240,CON
08:24:49.445628, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,24,2208,INT
08:24:52.242449, e s      ,6,10.32.92.5,23136,   ->,172.10.0.6,1984,6,388,REQ
08:25:14.274393, e s      ,6,10.32.92.5,23138,   ->,172.10.0.6,1984,6,388,REQ
08:25:19.180606, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:25:30.069673, M        ,2054,10.32.92.2,,  who,10.32.92.1,,10,600,CON
08:25:30.069868, e s      ,6,10.32.92.2,3723,   ->,172.23.0.5,1984,6,372,REQ
08:25:36.368843, e s      ,6,10.32.92.5,23140,   ->,172.10.0.6,1984,6,388,REQ
08:25:52.273374, e s      ,6,10.32.92.2,3725,   ->,172.23.0.5,1984,6,372,REQ
08:25:58.463639, e s      ,6,10.32.92.5,23142,   ->,172.10.0.6,1984,6,388,REQ
08:26:02.682149, e        ,2054,10.32.92.5,,  who,10.32.92.4,,152,9120,RSP
08:26:03.182081, e        ,2054,10.32.92.5,,  who,10.32.92.1,,4,240,CON
08:26:14.367987, e s      ,6,10.32.92.2,3727,   ->,172.23.0.5,1984,6,372,REQ
08:26:15.698502, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,24,2208,INT
08:26:23.547956, e        ,17,10.32.92.5,138,   ->,10.255.255.255,138,8,1944,INT
08:26:37.446981, e s      ,6,10.32.92.2,3729,   ->,172.23.0.5,1984,6,372,REQ
08:26:43.151958, M        ,2054,10.32.92.10,,  who,10.32.92.1,,14,840,CON
08:26:43.152162, e s      ,6,10.32.92.10,61031,   ->,172.10.0.6,1984,6,388,REQ
08:26:59.432197, e s      ,6,10.32.92.2,3731,   ->,172.23.0.5,1984,6,372,REQ
08:27:05.230741, e s      ,6,10.32.92.10,61033,   ->,172.10.0.6,1984,6,388,REQ
08:27:21.526520, e s      ,6,10.32.92.2,3733,   ->,172.23.0.5,1984,6,372,REQ
08:27:27.262817, e s      ,6,10.32.92.10,61035,   ->,172.10.0.6,1984,6,388,REQ
08:27:28.685188, e        ,2054,10.32.92.5,,  who,10.32.92.4,,152,9120,RSP
08:27:31.856486, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:27:41.951516, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,24,2208,INT
08:27:43.621234, e s      ,6,10.32.92.2,3735,   ->,172.23.0.5,1984,6,372,REQ
08:27:49.310570, e s      ,6,10.32.92.10,61037,   ->,172.10.0.6,1984,6,388,REQ
08:28:01.858340, M        ,2054,10.32.92.5,,  who,10.32.92.1,,14,840,CON
08:28:01.858557, e s      ,6,10.32.92.5,23144,   ->,172.10.0.6,1984,6,388,REQ
08:28:05.825426, e s      ,6,10.32.92.2,3737,   ->,172.23.0.5,1984,6,372,REQ
08:28:11.389459, e s      ,6,10.32.92.10,61039,   ->,172.10.0.6,1984,6,388,REQ
08:28:16.358063, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:28:23.937274, e s      ,6,10.32.92.5,23146,   ->,172.10.0.6,1984,6,388,REQ
08:28:33.515260, e s      ,6,10.32.92.10,61041,   ->,172.10.0.6,1984,6,388,REQ
08:28:39.123563, e        ,17,10.32.92.2,138,   ->,10.255.255.255,138,8,1968,INT
08:28:46.000489, e s      ,6,10.32.92.5,23148,   ->,172.10.0.6,1984,6,388,REQ
08:28:50.687903, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:28:55.188064, e        ,2054,10.32.92.5,,  who,10.32.92.4,,152,9120,RSP
08:28:55.515893, e s      ,6,10.32.92.10,61043,   ->,172.10.0.6,1984,6,388,REQ
08:29:00.359588, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:29:08.032526, e s      ,6,10.32.92.5,23150,   ->,172.10.0.6,1984,6,388,REQ
08:29:08.204487, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,24,2208,INT
08:29:08.454728, e        ,17,10.32.92.230,5353,   ->,224.0.0.251,5353,8,1048,INT
08:29:17.594729, e s      ,6,10.32.92.10,61045,   ->,172.10.0.6,1984,6,388,REQ
08:29:30.408354, e s      ,6,10.32.92.5,23152,   ->,172.10.0.6,1984,6,388,REQ
08:29:35.189476, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:29:39.673810, e s      ,6,10.32.92.10,61047,   ->,172.10.0.6,1984,6,388,REQ
08:29:44.361139, e        ,2054,10.32.92.10,,  who,10.32.92.1,,4,240,CON
08:29:52.471811, e s      ,6,10.32.92.5,23154,   ->,172.10.0.6,1984,6,388,REQ
08:30:14.534766, e s      ,6,10.32.92.5,23156,   ->,172.10.0.6,1984,6,388,REQ
08:30:19.191298, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:30:21.191096, e        ,2054,10.32.92.5,,  who,10.32.92.4,,152,9120,RSP
08:30:29.986371, M        ,2054,10.32.92.2,,  who,10.32.92.1,,10,600,CON
08:30:29.986560, e s      ,6,10.32.92.2,3739,   ->,172.23.0.5,1984,6,372,REQ
08:30:35.207574, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,24,2208,INT
08:30:36.629302, e s      ,6,10.32.92.5,23158,   ->,172.10.0.6,1984,6,388,REQ
08:30:52.080767, e s      ,6,10.32.92.2,3741,   ->,172.23.0.5,1984,6,372,REQ
08:30:58.723772, e s      ,6,10.32.92.5,23160,   ->,172.10.0.6,1984,6,388,REQ
08:31:03.692578, e        ,2054,10.32.92.5,,  who,10.32.92.1,,4,240,CON
08:31:14.175420, e s      ,6,10.32.92.2,3743,   ->,172.23.0.5,1984,6,372,REQ
08:31:34.606337, e        ,17,10.32.92.234,5353,   ->,224.0.0.251,5353,8,656,INT
08:31:37.473131, e s      ,6,10.32.92.2,3745,   ->,172.23.0.5,1984,6,372,REQ
08:31:42.365779, M        ,2054,10.32.92.10,,  who,10.32.92.1,,14,840,CON
08:31:42.365997, e s      ,6,10.32.92.10,61049,   ->,172.10.0.6,1984,6,388,REQ
08:31:48.194198, e        ,2054,10.32.92.5,,  who,10.32.92.4,,152,9120,RSP
08:31:59.458165, e s      ,6,10.32.92.2,3747,   ->,172.23.0.5,1984,6,372,REQ
08:32:01.460607, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,24,2208,INT
08:32:04.444396, e s      ,6,10.32.92.10,61051,   ->,172.10.0.6,1984,6,388,REQ
08:32:21.443379, e s      ,6,10.32.92.2,3749,   ->,172.23.0.5,1984,6,372,REQ
08:32:26.523331, e s      ,6,10.32.92.10,61053,   ->,172.10.0.6,1984,6,388,REQ
08:32:31.366930, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:32:43.537822, e s      ,6,10.32.92.2,3751,   ->,172.23.0.5,1984,6,372,REQ
08:32:48.555376, e s      ,6,10.32.92.10,61055,   ->,172.10.0.6,1984,6,388,REQ
08:33:01.134571, M        ,2054,10.32.92.5,,  who,10.32.92.1,,14,840,CON
08:33:01.134798, e s      ,6,10.32.92.5,23162,   ->,172.10.0.6,1984,6,388,REQ
08:33:05.741772, e s      ,6,10.32.92.2,3753,   ->,172.23.0.5,1984,6,372,REQ
08:33:10.634176, e s      ,6,10.32.92.10,61057,   ->,172.10.0.6,1984,6,388,REQ
08:33:12.695527, e        ,17,10.32.92.2,138,   ->,10.255.255.255,138,8,1944,INT
08:33:14.697235, e        ,2054,10.32.92.5,,  who,10.32.92.4,,152,9120,RSP
08:33:15.368475, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:33:23.213333, e s      ,6,10.32.92.5,23164,   ->,172.10.0.6,1984,6,388,REQ
08:33:27.713639, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,24,2208,INT
08:33:32.744361, e s      ,6,10.32.92.10,61059,   ->,172.10.0.6,1984,6,388,REQ
08:33:45.260888, e s      ,6,10.32.92.5,23166,   ->,172.10.0.6,1984,6,388,REQ
08:33:50.198406, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:33:54.776506, e s      ,6,10.32.92.10,61061,   ->,172.10.0.6,1984,6,388,REQ
08:33:59.370019, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:34:07.308627, e s      ,6,10.32.92.5,23168,   ->,172.10.0.6,1984,6,388,REQ
08:34:16.824480, e s      ,6,10.32.92.10,61063,   ->,172.10.0.6,1984,6,388,REQ
08:34:29.699972, e s      ,6,10.32.92.5,23170,   ->,172.10.0.6,1984,6,388,REQ
08:34:34.700002, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:34:38.887268, e s      ,6,10.32.92.10,61065,   ->,172.10.0.6,1984,6,388,REQ
08:34:40.700245, e        ,2054,10.32.92.5,,  who,10.32.92.4,,152,9120,RSP
08:34:43.871548, e        ,2054,10.32.92.10,,  who,10.32.92.1,,4,240,CON
08:34:51.763115, e s      ,6,10.32.92.5,23172,   ->,172.10.0.6,1984,6,388,REQ
08:34:53.966495, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,24,2208,INT
08:35:03.166609, M        ,2054,10.32.92.234,,  who,10.32.92.1,,10,600,CON
08:35:03.166819, e *      ,6,10.32.92.234,51157,   ->,69.42.215.170,6667,12,832,FIN
08:35:13.763969, e s      ,6,10.32.92.5,23174,   ->,172.10.0.6,1984,6,388,REQ
08:35:18.701530, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:35:29.793789, M        ,2054,10.32.92.2,,  who,10.32.92.1,,10,600,CON
08:35:29.793997, e s      ,6,10.32.92.2,3755,   ->,172.23.0.5,1984,6,372,REQ
08:35:35.842999, e s      ,6,10.32.92.5,23176,   ->,172.10.0.6,1984,6,388,REQ
08:35:51.888204, e s      ,6,10.32.92.2,3757,   ->,172.23.0.5,1984,6,372,REQ
08:35:57.921790, e s      ,6,10.32.92.5,23178,   ->,172.10.0.6,1984,6,388,REQ
08:36:02.703094, e        ,2054,10.32.92.5,,  who,10.32.92.1,,4,240,CON
08:36:07.203268, e        ,2054,10.32.92.5,,  who,10.32.92.4,,176,10560,RSP
08:36:14.092221, e s      ,6,10.32.92.2,3759,   ->,172.23.0.5,1984,6,372,REQ
08:36:20.219588, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,48,4416,INT
08:36:37.390126, e s      ,6,10.32.92.2,3761,   ->,172.23.0.5,1984,6,372,REQ
08:36:38.251416, e        ,2054,10.32.92.5,,  who,10.32.92.4,,24,1440,RSP
08:36:42.251065, M        ,2054,10.32.92.10,,  who,10.32.92.1,,14,840,CON
08:36:42.251278, e s      ,6,10.32.92.10,61067,   ->,172.10.0.6,1984,6,388,REQ
08:36:59.484365, e s      ,6,10.32.92.2,3763,   ->,172.23.0.5,1984,6,372,REQ
08:37:04.283021, e s      ,6,10.32.92.10,61069,   ->,172.10.0.6,1984,6,388,REQ
08:37:21.469394, e s      ,6,10.32.92.2,3765,   ->,172.23.0.5,1984,6,372,REQ
08:37:26.346247, e s      ,6,10.32.92.10,61071,   ->,172.10.0.6,1984,6,388,REQ
08:37:30.877479, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:37:34.473137, e        ,2054,10.32.92.5,,  who,10.32.92.4,,144,8640,RSP
08:37:43.454546, e s      ,6,10.32.92.2,3767,   ->,172.23.0.5,1984,6,372,REQ
08:37:46.472608, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,24,2208,INT
08:37:48.425196, e s      ,6,10.32.92.10,61073,   ->,172.10.0.6,1984,6,388,REQ
08:38:01.629313, M        ,2054,10.32.92.5,,  who,10.32.92.1,,14,840,CON
08:38:01.629513, e s      ,6,10.32.92.5,23180,   ->,172.10.0.6,1984,6,388,REQ
08:38:05.658451, e s      ,6,10.32.92.2,3769,   ->,172.23.0.5,1984,6,372,REQ
08:38:10.457139, e s      ,6,10.32.92.10,61075,   ->,172.10.0.6,1984,6,388,REQ
08:38:15.379025, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:38:23.708202, e s      ,6,10.32.92.5,23182,   ->,172.10.0.6,1984,6,388,REQ
08:38:23.807535, e        ,17,10.32.92.5,138,   ->,10.255.255.255,138,8,1944,INT
08:38:32.582944, e s      ,6,10.32.92.10,61077,   ->,172.10.0.6,1984,6,388,REQ
08:38:34.788667, e        ,2054,10.32.92.5,,  who,10.32.92.4,,104,6240,RSP
08:38:45.771507, e s      ,6,10.32.92.5,23184,   ->,172.10.0.6,1984,6,388,REQ
08:38:46.787274, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,48,4416,INT
08:38:50.708950, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:38:54.661766, e s      ,6,10.32.92.10,61079,   ->,172.10.0.6,1984,6,388,REQ
08:38:59.380487, e        ,2054,10.32.92.10,,  who,10.32.92.1,,8,480,CON
08:39:05.709510, e        ,2054,10.32.92.5,,  who,10.32.92.4,,112,6720,RSP
08:39:07.803528, e s      ,6,10.32.92.5,23186,   ->,172.10.0.6,1984,6,388,REQ
08:39:16.725113, e s      ,6,10.32.92.10,61081,   ->,172.10.0.6,1984,6,388,REQ
08:39:30.194898, e s      ,6,10.32.92.5,23188,   ->,172.10.0.6,1984,6,388,REQ
08:39:34.710512, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:39:38.819713, e s      ,6,10.32.92.10,61083,   ->,172.10.0.6,1984,6,388,REQ
08:39:43.382016, e        ,2054,10.32.92.10,,  who,10.32.92.1,,4,240,CON
08:39:52.273849, e s      ,6,10.32.92.5,23190,   ->,172.10.0.6,1984,6,388,REQ
08:40:14.274556, e s      ,6,10.32.92.5,23192,   ->,172.10.0.6,1984,6,388,REQ
08:40:19.212078, e        ,2054,10.32.92.5,,  who,10.32.92.1,,8,480,CON
08:40:25.712362, e        ,2054,10.32.92.5,,  who,10.32.92.4,,152,9120,RSP
08:40:29.820023, M        ,2054,10.32.92.2,,  who,10.32.92.1,,10,600,CON
08:40:29.820216, e s      ,6,10.32.92.2,3771,   ->,172.23.0.5,1984,6,372,REQ
08:40:36.322280, e s      ,6,10.32.92.5,23194,   ->,172.10.0.6,1984,6,388,REQ
08:40:39.072412, e        ,17,10.32.92.5,137,   ->,10.255.255.255,137,24,2208,INT
08:40:51.914221, e s      ,6,10.32.92.2,3773,   ->,172.23.0.5,1984,6,372,REQ
08:40:58.417009, e s      ,6,10.32.92.5,23196,   ->,172.10.0.6,1984,6,388,REQ
08:41:03.213519, e        ,2054,10.32.92.5,,  who,10.32.92.1,,4,240,CON
08:41:14.008829, e s      ,6,10.32.92.2,3775,   ->,172.23.0.5,1984,6,372,REQ
08:41:37.197075, e s      ,6,10.32.92.2,3777,   ->,172.23.0.5,1984,6,372,REQ
08:41:42.230318, M        ,2054,10.32.92.10,,  who,10.32.92.1,,14,840,CON
08:41:42.230528, e s      ,6,10.32.92.10,61085,   ->,172.10.0.6,1984,6,388,REQ
08:41:52.215387, e        ,2054,10.32.92.5,,  who,10.32.92.4,,152,9120,RSP
